# algorithm	order	size	timeNs
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2097152	111842750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4194304	234904542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8388608	493135917
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16777216	1056581417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	33554432	2190113125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	67108864	4548750667
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	134217728	9506245208
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	268435456	20110961834
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1024	10958
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2048	16083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4096	34750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8192	62417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16384	139667
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	32768	257125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	65536	586292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	131072	1169916
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	262144	2635500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	524288	6145292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1048576	12215833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2097152	25961291
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4194304	57486459
